pose,energy,deltae,grms,bonds,angles,ureyb,dihedrals,impropers,vdwaals,elec,hbonds,asp,user
59,-1.2098381858778033,85.490009079592,-1.2113125076807616,0.07316827035489659,7.651721865799164,0.0731832563765335,24.180137186556816,0.034943596785689604,14.053688764124571,-47.27668112587546,0.0,0.0,0.0
60,79.20517400007564,-80.41501218595332,1.5096439341534522,0.9025057932072089,13.362677410521757,0.6929614291170973,46.45072394167058,0.6143676103639216,39.37894271398369,-22.1970048987886,0.0,0.0,0.0
61,41.65996341100461,37.54521058907116,0.48659843883818765,1.1981275073460296,11.074751057969833,0.31691438907355013,42.56208119557967,0.27056032582449235,14.0443009057365,-27.806771970525467,0.0,0.0,0.0
62,59.67713454285352,-18.017171131848784,-0.1724869380369336,2.5078655548328586,17.114915674960475,1.572811041758416,34.080630043117125,0.3467826643002018,47.22564870909485,-43.17151914521042,0.0,0.0,0.0
63,-30.468098907821176,90.14523345067482,0.23420469346645656,-0.5943495777163323,0.6325589185751208,0.09103089770061934,3.6084528833072254,0.03075488563322671,-7.009224234324622,-27.227322680996416,0.0,0.0,0.0
64,79.32548977310292,-109.79358868092396,-0.6362364073074813,0.8619763844319892,10.614295049550725,0.5483527385492895,42.15609860289007,0.30752294406250585,36.52745745261372,-11.690213398995375,0.0,0.0,0.0
65,20.954777898672614,58.37071187443043,-0.6501960090095471,-0.17250060276264634,5.264998664380279,0.4781556896486571,28.990204729270985,0.23668761362258214,16.595115765144755,-30.437883960632,0.0,0.0,0.0
66,1905.1617947797247,-1884.2070168810517,3.2171736324008,1239.0400663205078,25.592653370330083,35.02113624486344,21.995159490599868,1.3454000130051493,614.2020840394167,-32.034704698998134,0.0,0.0,0.0
67,15.305187744618419,1889.8566070351064,2.446681368155203,-0.4321445437274052,5.5423648158784715,0.2221897170462261,43.93968540097748,0.17308140988269535,10.10398649184287,-44.24397554728191,0.0,0.0,0.0
68,693.6597606650782,-678.3545729204596,-0.07458126822913935,117.69858601085083,101.89999591015749,11.75833938133252,37.70406887750305,0.015458981275470157,443.0031982457983,-18.419886741839335,0.0,0.0,0.0
69,-24.17623325091662,717.8359939159949,1.4278341823044987,0.07933187611727321,2.18257033129713,0.2149727569204587,7.831682833618438,0.02861758651443662,-8.56695210977038,-25.946456525613975,0.0,0.0,0.0
70,71.81302820961336,-95.98926146052985,0.4522841349793756,-0.19555410297843823,60.596887657071065,3.1343417545451517,37.34254497657763,0.0521228688597171,19.184636282046064,-48.30195122650786,0.0,0.0,0.0
71,5.177302829913966,66.63572537969952,-0.8189267071253115,-0.2052091699763876,3.3148856065893555,0.30747484001437003,27.154015741321672,0.154095005757095,14.802931824367954,-40.35089101816009,0.0,0.0,0.0
72,-8.395867238885433,13.573170068799527,-0.025726435917974966,-0.03633890697929232,5.490303823726025,0.16790524870069384,22.311309864866452,0.09611339408977593,-11.84316922018365,-24.581991443105444,0.0,0.0,0.0
73,6.813393371901693,-15.209260610786998,-0.651462393351842,-0.008401803825633714,14.479826684037386,0.29257880866426705,32.90581840365224,0.004977357993853751,10.887359461022927,-51.74876553964334,0.0,0.0,0.0
74,132.30951973471915,-125.49612636281734,-0.7080227653763596,4.358206141820745,19.346316162854983,1.0226412535420242,51.2163871366578,0.6061972009051682,73.54545126427732,-17.785679425338884,0.0,0.0,0.0
75,38.476124948085314,93.83339478663397,0.5547808778883614,-0.32111430301360055,10.022874128489084,0.15036785078986908,36.6890597131088,0.033932988638209316,12.856306958271285,-20.955302388198326,0.0,0.0,0.0
76,159.95829763548875,-121.48217268740332,0.09053259167926897,3.8583711829195417,58.92913946629738,1.9905315798789092,63.22407227232291,0.0049366852513963895,75.6122838687311,-43.661037419912496,0.0,0.0,0.0
77,19.078702241553668,140.87959539393523,3.4014330272158846,0.7088581165646217,9.499748963152678,0.7029156595420691,24.10129591533223,0.02336173872830983,22.21646210107307,-38.17394025283931,0.0,0.0,0.0
78,58.74897923264075,-39.67027699108696,-0.23916412713907365,1.1492260297871688,10.101746350026596,0.5405334655669105,44.527656641931216,0.38802505235695317,23.827559542839737,-21.785767849867824,0.0,0.0,0.0
79,51.80458643926062,6.944392793380267,0.5039935784749672,0.750134229015277,6.098801550637305,0.7926094561312,53.47923086743563,0.03692936121424894,27.420329921797972,-36.77344894697101,0.0,0.0,0.0
80,631.2348405819218,-579.430254142661,0.5862099921487067,126.98741604160594,72.39299452098719,8.52036202626605,40.745293725960394,0.10777273973379092,416.5429345177004,-34.061932990331904,0.0,0.0,0.0
81,26.86642128398631,604.3684192979356,-0.47155410657417773,0.249969329296575,9.434704657841024,0.4141671570487268,60.44059578648422,0.3442173868458047,-6.758378844139887,-37.25885418939014,0.0,0.0,0.0
82,42.35870871067209,-15.49228742668565,0.05198458836978537,0.005574227960604805,11.303541592117531,0.46848414841342806,36.26755652564693,0.05397576577682348,17.79744393304933,-23.53786748229256,0.0,0.0,0.0
83,18.112042069273922,24.246666641398292,0.27210995139563177,0.3547618817584528,13.01449391051924,0.22414896717720267,37.85259759635209,0.012156624791055812,10.431907819941225,-43.77802473126534,0.0,0.0,0.0
84,7.505296441559334,10.606745627714716,1.4884862995416979,-0.03766985112794341,12.056869828633245,0.22525563511552887,30.35823411779552,0.014518771673985222,11.470960170385238,-46.582872230916244,0.0,0.0,0.0
85,98.91779561441605,-91.41249917285658,-0.6058795781431088,1.8263880858549948,30.438028721758638,1.0564322402102682,77.45519167338999,1.652808374010265,30.36376316821913,-43.874816649027245,0.0,0.0,0.0
86,3.3932793001446235,95.52451631427155,-0.6577550578041598,0.2684702710049338,3.0395817952839503,0.4379285417793463,11.809246143589764,0.04352870144647129,28.46747799652018,-40.67295414948001,0.0,0.0,0.0
87,59.13129910619239,-55.73801980604763,0.22445606201022872,3.9607663217082427,23.3632154638213,1.933876027658568,12.534231531064542,2.037287533705299,73.39901414078061,-58.09709191254618,0.0,0.0,0.0
88,40.05945851183864,19.071840594353873,2.2404259628674623,1.484780880488798,13.181054561753994,1.3862807299986748,46.87035181460961,0.035945041012868544,28.315566751967282,-51.21452126799259,0.0,0.0,0.0
89,605.4462925121766,-565.3868340003378,1.986336916160911,141.42441070729583,64.4360965966655,7.311247352753844,22.413516323099568,0.34164892148504894,412.40930391296916,-42.8899313020924,0.0,0.0,0.0
90,39.11830662572437,566.3279858864522,0.16351219960858665,0.25154123360323677,6.785066010287293,0.3981220400605923,27.58664325909111,1.080966293032529,35.83429712503236,-32.81832933538275,0.0,0.0,0.0
91,58.662428065594995,-19.544121439870494,0.23012923854112954,0.38491901806100204,19.819957751419157,0.8825706273591936,52.49317646267094,3.2186658058695032,45.85234638903746,-63.989207988822265,0.0,0.0,0.0
92,614.9789141240377,-556.3164860584426,0.1757622064885942,133.46776961800114,70.52030001889051,6.300376622830575,35.627843515229024,0.11833779875001804,405.55660553339425,-36.61231898305777,0.0,0.0,0.0
93,10.874578283738966,604.1043358402989,0.6162664971722249,-0.32172146530797785,7.0389688165371425,0.34617760572399364,42.472830800170826,0.054483061514402305,7.592903355681001,-46.309063890580425,0.0,0.0,0.0
94,162.05352464253446,-151.17894635879537,-0.20894647727132187,7.570609570988814,64.76305278890081,1.6763806242702832,56.66394488672473,0.07052192303498533,90.76258534862436,-59.453570500009526,0.0,0.0,0.0
95,29.680831245556615,132.37269339697798,0.90502536020811,1.6417173244792345,5.264596336811039,0.7935897450642206,24.125235046786067,0.0002697043655927982,34.183460501676194,-36.32803741362573,0.0,0.0,0.0
96,609.8713009653574,-580.1904697198006,-0.027218530385072492,136.20365998386242,65.11058664635414,7.627965803933758,34.125996737009295,0.6975071499780032,406.5631037577938,-40.45751911357409,0.0,0.0,0.0
97,27.411600443605916,582.4597005217515,0.5944567833712886,1.5999652250661525,11.040949153229052,0.4000774005578242,26.220262491629597,0.07734542194749644,21.647238920862378,-33.57423816968657,0.0,0.0,0.0
98,23.28279405692683,4.128806386679216,1.4063660570946117,1.006008934423257,7.2236091736680965,0.3907518407987141,17.5368260757719,2.09596708930272,6.300716966763277,-11.271086023801125,0.0,0.0,0.0
99,23.77595685344286,-0.4931627965159038,-0.3714162057640269,0.07827934950063042,7.1366144335422455,0.4017416038199267,31.655014075359716,0.0787013922405932,21.016454872057423,-36.59084887307767,0.0,0.0,0.0
100,40.342244361258295,-16.566287507815304,-0.5045749882062891,2.4769086302348358,12.661816449020717,1.2481644948455193,40.717492461909174,0.02285757436287618,32.3393913795847,-49.12438662869953,0.0,0.0,0.0
101,13.505677665513158,26.83656669574526,-0.33802162538047065,-0.6231217101616415,3.984899701598908,0.06752324475927457,33.512413418225755,0.025809604194013513,4.555113375059394,-28.016959968162546,0.0,0.0,0.0
102,102.612406739013,-89.10672907349971,2.1113441164040383,4.213835396840366,24.43575591559226,1.4348115114308102,54.82770603473309,1.2884219470823515,34.81253951213742,-18.400663578803282,0.0,0.0,0.0
103,13.774168719238272,88.83823801977485,5.503290492697501,0.2710172123387813,4.5902304941711485,0.13747534553283847,37.88457315360111,0.07945137980414504,12.152857533284964,-41.34143639949472,0.0,0.0,0.0
104,-3.466417119018505,17.240585838256905,2.290433281150241,0.7727528491301086,0.48165224551774743,0.3358217625504463,20.798736279208335,0.025306400758390496,9.394405872348118,-35.27509252853165,0.0,0.0,0.0
105,-42.74102539029073,39.274608271272356,0.4141579373517208,0.26847523378408455,0.34517525875140054,0.12470730065036612,9.33212417896712,0.0919439120465905,-7.844844022526822,-45.05860725196347,0.0,0.0,0.0
106,76.88920589902298,-119.63023128931358,4.116484690924231,1.6450699860491986,14.568876663920099,0.7185045471008116,48.124175759536804,0.9349108838540049,35.992682157924655,-25.09501409936258,0.0,0.0,0.0
107,8.191860617729883,68.69734528129322,-0.4993492513577851,1.7380050601727062,13.243858546436547,0.25082093513909254,19.705350681177094,0.0004966635736823218,12.364355433117234,-39.11102670188648,0.0,0.0,0.0
108,-32.92255951765166,41.11442013538168,-0.11255498819657683,0.8579806755258543,3.1503617131931523,0.10237564723505577,2.710961448591754,0.00047804617144005246,-4.4167185403925675,-35.32799850797635,0.0,0.0,0.0
109,91.72031594308721,-124.64287546073875,-0.487041320147688,2.1421750253657468,13.458529592967475,0.4349563196379675,44.91448470169976,0.036912894427052347,49.532843423683566,-18.79958601469437,0.0,0.0,0.0
110,19.363460476088715,72.35685546699862,0.1106501438451779,0.308691067870444,9.688606227677397,0.43124342162121315,23.438535623980073,0.2240206070139607,26.74284010177847,-41.47047657385284,0.0,0.0,0.0
111,22.29575716710664,-2.9322966910177968,7.200740285106051,1.6562608281931088,9.79395161151998,0.6629416140561735,29.12926849185849,0.020909217187913262,19.26373453871608,-38.231309134425096,0.0,0.0,0.0
112,-14.197959965456999,36.493717132563766,0.10412460945252278,0.8301003169708863,5.621117366454834,0.4181405175763107,4.084876238446255,-0.008911837643811357,6.872919815646581,-32.016202382908055,0.0,0.0,0.0
113,26.22005833069353,-40.4180182961504,-1.0038598464913062,0.6657798624315037,6.653300560967905,0.3263734178624786,26.80233982669256,0.22827728178469528,32.04247720523214,-40.49848982427775,0.0,0.0,0.0
114,-9.668485256248122,35.88854358694178,1.4186418732030133,-0.6102906298752964,6.218221160958173,0.44924083720516733,11.001936151321335,0.07928862360012617,1.2179060525820322,-28.024787452039654,0.0,0.0,0.0
115,-37.50694863617724,27.838463379929244,-0.6702643176686898,0.049313288427677016,0.39880325509854764,0.016862399113987736,2.112873403374315,0.033306836251240944,-2.188924630588037,-37.92918318785497,0.0,0.0,0.0
116,8.508926279464792,-46.0158749156419,0.34616709057048056,0.5258247554707638,6.411448083052331,0.2584027476080844,12.85807941096418,-0.008446076922288987,8.885158086385887,-20.42154072709417,0.0,0.0,0.0
117,29.683794753760875,-21.174868474295955,-0.12542854052882046,0.9522697122763262,11.323839725812023,0.6197392958351551,39.73260527024782,0.01762049372838751,21.158977882131985,-44.12125762627081,0.0,0.0,0.0
118,44.678431731549395,-14.994636977788389,0.4276749619871405,0.3013153495068983,12.182472458990976,0.7332873103329298,28.091867874726724,0.8852776832268757,37.24925055117239,-34.765039496407404,0.0,0.0,0.0
119,182.5247905390839,-137.8463588075344,0.610087546575546,6.137907243806679,31.29803049006564,3.056208896439186,42.7077703427358,0.7179883218290141,113.78677855547652,-15.179893311268927,0.0,0.0,0.0
120,21.122068933349805,161.40272160573426,0.33546517275576426,0.6402847573356198,11.289171490794223,0.7407413008131274,21.825921313995405,0.07081277955123527,38.669893036866796,-52.1147557460066,0.0,0.0,0.0
121,59.49529088282415,-38.373221949474214,-0.6820888520929358,0.580907319961089,17.242639257633275,0.6303906741897898,36.078771919489036,0.44453139943251974,38.34588028885287,-33.82782997673443,0.0,0.0,0.0
122,13.100461090838817,46.39482979198546,0.7227367968985188,1.0069926946222045,9.822252468604786,0.5273594255548686,26.53439746617819,0.07020093138516523,8.19795019081952,-33.05869208632591,0.0,0.0,0.0
123,-19.89048387966729,32.990944970506234,-0.6393839373631935,0.13104540588725477,3.0118544546388537,0.30383011983811964,1.921481416093056,0.07541041901052745,-1.3433580796362623,-23.99074761549884,0.0,0.0,0.0
124,23.99194477417549,-43.88242865384265,-0.04278742416268844,0.7104049502015237,6.094423847700151,0.6980741839089353,16.540930654237147,-0.0018012770915067158,37.0941209937837,-37.14420857856445,0.0,0.0,0.0
125,1872.0191042239705,-1848.0271594497947,-0.27262151683224856,1235.538166908875,15.800759943668785,34.612942891662385,14.903652243843307,0.28598413461746947,610.9501907220603,-40.07259262075653,0.0,0.0,0.0
126,590.2084981994899,1281.8106060244809,-0.48871129726685747,131.63305688627946,55.07315380794935,5.429882016047574,20.41205056203074,0.08216984660028534,430.82279026186495,-53.24460518128243,0.0,0.0,0.0
127,606.8554367191631,-16.64693851967307,0.5323484940808807,140.85523995726274,67.22657296313936,7.093216408940897,33.46738390949294,0.9496641434221808,404.7599534466628,-47.496594109757844,0.0,0.0,0.0
128,93.04320173760671,513.8122349815565,-0.28784439880408685,2.074948444970831,69.64089208087285,3.939093028481841,37.039813017559474,0.02653144772862271,17.965480973119675,-37.643557255126574,0.0,0.0,0.0
129,28.109232963123855,64.93396877448298,0.5914325633292259,0.18999240343215806,10.387983094839921,0.5679888661238233,29.21245257335724,0.11024736442790431,20.985417371286083,-33.34484871034328,0.0,0.0,0.0
130,44.04995345825398,-15.940720495129995,0.12406852696016846,1.1544131219764129,3.594470856301505,0.32000853854695005,23.513253488108305,1.0437607297752083,38.13905484217357,-23.71500811862797,0.0,0.0,0.0
131,652.5464064404796,-608.4964529822255,-0.16843192146664254,117.75078551527524,86.83404483129841,9.78825178806521,47.158262721193346,0.22693686190675452,432.1626841801168,-41.37455945737613,0.0,0.0,0.0
132,1865.554233818608,-1213.0078273781282,1.5459245335547631,1239.9507560643908,11.97022907174007,34.53436191812103,13.022926193306692,0.018967150111053398,597.287718727168,-31.230725306229537,0.0,0.0,0.0
133,7.63201299228454,1857.9222208263236,-1.1352029565702466,1.0303890754925176,10.8343043310568,0.33319232753275557,35.10431691230311,0.09934402938250214,7.837619593743378,-47.60715327722652,0.0,0.0,0.0
134,-22.259911424201892,29.89192441648656,-0.7065267656828556,-0.06988856451558245,0.23725859788337544,0.1575750026544484,16.302067137135708,0.062483129771395966,-3.023551120628248,-35.925855606502985,0.0,0.0,0.0
135,-35.20166899572938,12.941757571527617,-0.08464480890276227,0.13749242726227617,1.7317684447465473,0.08306490117673132,1.7991091018957688,0.13874154817547163,-17.54507571459072,-21.54676970439546,0.0,0.0,0.0
136,1.836499550020843,-37.038168545750096,-0.9277376179146233,0.2258675906659815,12.332398669505373,0.41853342691872103,21.222141982745487,0.008520775760338196,14.544999799972208,-46.91596269554726,0.0,0.0,0.0
137,26.36116494284745,-24.524665392826478,-0.8936851218252551,0.7311109475565263,7.916881767959774,0.9641614428929841,20.55908577478501,-0.000840778835809795,6.360387184634808,-10.169621396145843,0.0,0.0,0.0
138,75.20464114295055,-48.84347620010297,-0.13626096930595555,1.5885169493158893,15.714277242281993,1.082478718576534,51.17669743046136,0.7817051143017256,43.0409808818663,-38.18001519385323,0.0,0.0,0.0
